Source Sheet,Source Row,Import Key,Category,Brand,Collection / Series,Product Number / SKU,Product Name,Size,Finish / Variant,Unit,Physical Stock (Boxes),Loose Stock (Pieces),Blocked Stock (Boxes),Confirmed Stock (Boxes),Delivered Stock (Boxes),Damaged Stock (Boxes),In Transit Stock (Boxes),Reorder Level (Boxes),Available to Block (Boxes),Stock Status,Warehouse,Blocked By,Block Approved By,S3 Image Key,Image URL,Website Visible,Active,Remarks,Unnamed: 29,Sanitaryware / bathroom
MOZART,9,MOZART-0009,Tiles,,MOZART 2X2 4pc,,JET BLACK RIVER,,,Box,50.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,10,MOZART-0010,Tiles,,MOZART 2X2 4pc,,KOTA RIVER,,,Box,16.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,4,MOZART-0004,Tiles,,MOZART 2X2 4pc,,MOCHA MATT,,,Box,2.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOZART,12,MOZART-0012,Tiles,,MOZART 2X2 4pc,,MOCHA RIVER,,,Box,7.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,6,CAPTIVA-10X15-0006,Tiles,,NEW DEPOT,,1378 D,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,9,CAPTIVA-10X15-0009,Tiles,,NEW DEPOT,,1378 F,10x15,,Box,10.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,8,CAPTIVA-10X15-0008,Tiles,,NEW DEPOT,,1378 HL-1,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,7,CAPTIVA-10X15-0007,Tiles,,NEW DEPOT,,1378 L,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,11,CAPTIVA-10X15-0011,Tiles,,NEW DEPOT,,1410 F,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,15,CAPTIVA-10X15-0015,Tiles,,NEW DEPOT,,1415 F,10x15,,Box,2.0,7,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,13,CAPTIVA-10X15-0013,Tiles,,NEW DEPOT,,1415 HL-A,10x15,,Box,6.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,14,CAPTIVA-10X15-0014,Tiles,,NEW DEPOT,,1415 HL-B,10x15,,Box,7.0,6,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,18,CAPTIVA-10X15-0018,Tiles,,NEW DEPOT,,1428 F,10x15,,Box,13.0,7,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,17,CAPTIVA-10X15-0017,Tiles,,NEW DEPOT,,1428 HL-1,10x15,,Box,5.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,20,CAPTIVA-10X15-0020,Tiles,,NEW DEPOT,,1486 F,10x15,,Box,11.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,22,CAPTIVA-10X15-0022,Tiles,,NEW DEPOT,,1588 D,10x15,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,23,CAPTIVA-10X15-0023,Tiles,,NEW DEPOT,,1588 F,10x15,,Box,21.0,7,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,25,CAPTIVA-10X15-0025,Tiles,,NEW DEPOT,,1594 D,10x15,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,28,CAPTIVA-10X15-0028,Tiles,,NEW DEPOT,,1594 F,10x15,,Box,29.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,26,CAPTIVA-10X15-0026,Tiles,,NEW DEPOT,,1594 HL-2,10x15,,Box,7.0,6,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,27,CAPTIVA-10X15-0027,Tiles,,NEW DEPOT,,1594 L,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,31,CAPTIVA-10X15-0031,Tiles,,NEW DEPOT,,1596 F,10x15,,Box,31.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,30,CAPTIVA-10X15-0030,Tiles,,NEW DEPOT,,1596 HL-2,10x15,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,34,CAPTIVA-10X15-0034,Tiles,,NEW DEPOT,,1610 F,10x15,,Box,4.0,7,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,33,CAPTIVA-10X15-0033,Tiles,,NEW DEPOT,,1610 L,10x15,,Box,12.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,37,CAPTIVA-10X15-0037,Tiles,,NEW DEPOT,,1620 F,10x15,,Box,10.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,36,CAPTIVA-10X15-0036,Tiles,,NEW DEPOT,,1620 HL-2,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,39,CAPTIVA-10X15-0039,Tiles,,NEW DEPOT,,1690 D,10x15,,Box,7.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,40,CAPTIVA-10X15-0040,Tiles,,NEW DEPOT,,1690 HL 1,10x15,,Box,6.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,41,CAPTIVA-10X15-0041,Tiles,,NEW DEPOT,,1690 L,10x15,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,43,CAPTIVA-10X15-0043,Tiles,,NEW DEPOT,,193,10x15,,Box,193.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,3,CAPTIVA-10X15-0003,Tiles,,NEW DEPOT,,5433,10x15,,Box,5433.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Captiva 10x15,4,CAPTIVA-10X15-0004,Tiles,,NEW DEPOT,,5437,10x15,,Box,5437.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,7,GOLD-0007,Tiles,,New Depot,,3623-G(800X1600) (49)-END G,800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,20,GOLD-0020,Tiles,,New Depot,,ACCORD AMMONITO NERO,800X1600,,Box,15.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,22,GOLD-0022,Tiles,,New Depot,,ACCORD BRECIA LAWA,800X1600,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,21,GOLD-0021,Tiles,,New Depot,,ACCORD ROSALIA BROWN,800X1600,,Box,11.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,32,GOLD-0032,Tiles,,New Depot,,AGL ATLANTIDE BEIGE - G -,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,30,GOLD-0030,Tiles,,New Depot,,AGL ORMANICA BRUNO - HG,800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,6,GOLD-0006,Tiles,,New Depot,,ESTELLO BROWN-CR,800x1600,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,3,GOLD-0003,Tiles,,New Depot,,FOREVER BEIGE CR,800x1600,,Box,39.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,25,GOLD-0025,Tiles,,New Depot,,Granoland Elegant Statuario - 10 mm,800X1600,,Box,24.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,26,GOLD-0026,Tiles,,New Depot,,Granoland Elegant Statuario - 10 mm,800X1600,,Box,45.0,10,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,18,GOLD-0018,Tiles,,New Depot,,ICON FP-JULIET MOSS GRANDE,800X1600,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,19,GOLD-0019,Tiles,,New Depot,,ICON STONEWAY GOLD GRAND,800X1600,,Box,9.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,28,GOLD-0028,Tiles,,New Depot,,Icolux CINEREA BEIGE - G,800X1600,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,27,GOLD-0027,Tiles,,New Depot,,Indiza Lorient White - HG,800X1600,,Box,45.0,123,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,4,GOLD-0004,Tiles,,New Depot,,PROZZO PEARL BIANCO-G,800x1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,5,GOLD-0005,Tiles,,New Depot,,PROZZO PEARL BIANCO-G-KALLAPU,800x1600,,Box,172.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,44,GOLD-0044,Tiles,,New Depot,,P|3.7,800X1600,,Box,2.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,12,GOLD-0012,Tiles,,New Depot,,P|4.3,800X1600,,Box,14.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,13,GOLD-0013,Tiles,,New Depot,,P|4.3,800X1600,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,14,GOLD-0014,Tiles,,New Depot,,P|4.3,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,15,GOLD-0015,Tiles,,New Depot,,P|4.4,800X1600,,Box,8.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,16,GOLD-0016,Tiles,,New Depot,,P|4.4,800X1600,,Box,21.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,8,GOLD-0008,Tiles,,New Depot,,P|4.6,800X1600,,Box,62.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,9,GOLD-0009,Tiles,,New Depot,,P|4.6,800X1600,,Box,7.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,10,GOLD-0010,Tiles,,New Depot,,P|4.6,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,11,GOLD-0011,Tiles,,New Depot,,P|4.6,800X1600,,Box,12.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,45,GOLD-0045,Tiles,,New Depot,,Qutone ASCOT CREMA - M 9 mm,800X1600,,Box,5.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,29,GOLD-0029,Tiles,,New Depot,,RG CANDID ONYX 3482 - G,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,31,GOLD-0031,Tiles,,New Depot,,ROLVO TITANIUM BLACK-HG-,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,17,GOLD-0017,Tiles,,New Depot,,S|3.7,800X1600,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,40,GOLD-0040,Tiles,,PARKING 2x4 - 20 mm- 1 pcs - 7.75,,|6.0,800X1600,,Box,14.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
GOLD,41,GOLD-0041,Tiles,,PARKING 2x4 - 20 mm- 1 pcs - 7.75,,|6.0,800X1600,,Box,20.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,23,MONOLITH-800X1600-0023,Tiles,,PORSE SURFACE,,110,,,Box,110.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,17,MONOLITH-800X1600-0017,Tiles,,PORSE SURFACE,,ARMANI CREMA,,,Box,15.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,20,MONOLITH-800X1600-0020,Tiles,,PORSE SURFACE,,DOVER BIANCO,,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,19,MONOLITH-800X1600-0019,Tiles,,PORSE SURFACE,,DOVER BIANCO-KALLAPU,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,18,MONOLITH-800X1600-0018,Tiles,,PORSE SURFACE,,MICHEL ANGELO,,,Box,16.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,39,DEPLETED-0039,Tiles,,RANGE 5 Pc,,9030-12-01 00:00:00,12X18,,Box,6.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,43,DEPLETED-0043,Tiles,,RANGE 5 Pc,,S312-D,12X18,,Box,3.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,40,DEPLETED-0040,Tiles,,RANGE 5 Pc,,S314-D,12X18,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,42,DEPLETED-0042,Tiles,,RANGE 5 Pc,,S314-Déc-p2,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,44,DEPLETED-0044,Tiles,,RANGE 5 Pc,,STUBLE WOOD Dec,12X18,,Box,2.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,45,DEPLETED-0045,Tiles,,RANGE 5 Pc,,TRILOGY D,12X18,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,7,ROCK-800X24003000-0007,Tiles,,ROCK - 800 x 2400 - 20.67,,ALASKA WHITE - G (Glacier),800x2400,,Box,17.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,3,ROCK-800X24003000-0003,Tiles,,ROCK - 800 x 2400 - 20.67,,GALAXY SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,6,ROCK-800X24003000-0006,Tiles,,ROCK - 800 x 2400 - 20.67,,GALAXY WHITE - G (Gal Snow),800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,4,ROCK-800X24003000-0004,Tiles,,ROCK - 800 x 2400 - 20.67,,NANO WHITE - G (Snow),800x2400,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,8,ROCK-800X24003000-0008,Tiles,,ROCK - 800 x 2400 - 20.67,,ROYAL QUARTZ - G (Royal Quartz),800x2400,,Box,17.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,5,ROCK-800X24003000-0005,Tiles,,ROCK - 800 x 2400 - 20.67,,ZED BLACK -G (Rock Black),800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,16,DC-NANO-0016,Tiles,,SILK TOUCH 2X2,,ICON,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,17,DC-NANO-0017,Tiles,,SILK TOUCH 2X2,,PERSIAN ELYSIAN,,,Box,20.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,12,DC-NANO-0012,Tiles,,SILK TOUCH 2X2,,SAND BLACK MATT,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,11,DC-NANO-0011,Tiles,,SILK TOUCH 2X2,,SAND BLACK glossy -KALLAPU,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,13,DC-NANO-0013,Tiles,,SILK TOUCH 2X2,,SAND CHOCO MATT,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DC & Nano,14,DC-NANO-0014,Tiles,,SILK TOUCH 2X2,,SAND GRANITE MATT,,,Box,9.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,10,4X2-SILON-0010,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,82,,,Box,82.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,2,4X2-SILON-0002,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,G-TRAVENTINO BEIGE,,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,3,4X2-SILON-0003,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,G-TRAVENTINO WHITE,,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,4,4X2-SILON-0004,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,KRIPTON WOOD,,,Box,19.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,7,4X2-SILON-0007,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,LATTE IVORY,,,Box,7.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,5,4X2-SILON-0005,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,NOVEL TAN,,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 Silon,6,4X2-SILON-0006,Tiles,,SILON - 5 mm - 4 pcs - 31 sq ft,,NOVEL TAN kallap,,,Box,44.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,48,DEPLETED-0048,Tiles,,SIMON CERA 12X24,,G40059 WHITE,12X24,,Box,134.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,49,DEPLETED-0049,Tiles,,SIMON CERA 12X24,,G40062 BLACK,12X24,,Box,102.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,50,DEPLETED-0050,Tiles,,SIMON CERA 12X24,,G80041,12X24,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
DEPLETED,51,DEPLETED-0051,Tiles,,SIMON CERA 12X24,,Y015 S - 144 PIC,12X24,,Box,176.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,66,MOTTO-800X24003000-0066,Tiles,,SINTERED/KITCHSTONE SERIES,,119,800x3000,,Box,119.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,5,MOTTO-800X24003000-0005,Tiles,,SINTERED/KITCHSTONE SERIES,,ACCORD SPARKEL GREY,800x2400,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,6,MOTTO-800X24003000-0006,Tiles,,SINTERED/KITCHSTONE SERIES,,BRECCIA BEIGE,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,9,MOTTO-800X24003000-0009,Tiles,,SINTERED/KITCHSTONE SERIES,,DIAMOND GOLD - DIGI MATT,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,8,MOTTO-800X24003000-0008,Tiles,,SINTERED/KITCHSTONE SERIES,,"DIAMOND GOLD - GLOSSY (KALL -5, MUGER - 3)",800x2400,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,15,MOTTO-800X24003000-0015,Tiles,,SINTERED/KITCHSTONE SERIES,,GALAXY SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,51,MOTTO-800X24003000-0051,Tiles,,SINTERED/KITCHSTONE SERIES,,GALAXY SERIES,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,16,MOTTO-800X24003000-0016,Tiles,,SINTERED/KITCHSTONE SERIES,,GALAXY WHITE- GLOSSY,800x2400,,Box,11.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,52,MOTTO-800X24003000-0052,Tiles,,SINTERED/KITCHSTONE SERIES,,GALAXY WHITE- GLOSSY,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,13,MOTTO-800X24003000-0013,Tiles,,SINTERED/KITCHSTONE SERIES,,INFINITO GREY,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,4,MOTTO-800X24003000-0004,Tiles,,SINTERED/KITCHSTONE SERIES,,IRON IVORY - MATT - 9 mm,800x2400,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,12,MOTTO-800X24003000-0012,Tiles,,SINTERED/KITCHSTONE SERIES,,LAURENT - DIGI MATT,800x2400,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,10,MOTTO-800X24003000-0010,Tiles,,SINTERED/KITCHSTONE SERIES,,MICHAEL ANGELO DG MATT,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,47,MOTTO-800X24003000-0047,Tiles,,SINTERED/KITCHSTONE SERIES,,MONOTONE CLAY MATT,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,46,MOTTO-800X24003000-0046,Tiles,,SINTERED/KITCHSTONE SERIES,,MONOTONE SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,49,MOTTO-800X24003000-0049,Tiles,,SINTERED/KITCHSTONE SERIES,,MOTTO - 800 x 3000 - 25.83,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,7,MOTTO-800X24003000-0007,Tiles,,SINTERED/KITCHSTONE SERIES,,MOTTO SPARKLE BLACK,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,36,MOTTO-800X24003000-0036,Tiles,,SINTERED/KITCHSTONE SERIES,,MOZECO HARMONY-G,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,37,MOTTO-800X24003000-0037,Tiles,,SINTERED/KITCHSTONE SERIES,,MOZECO ICE -G,800x2400,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,35,MOTTO-800X24003000-0035,Tiles,,SINTERED/KITCHSTONE SERIES,,MOZECO SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,19,MOTTO-800X24003000-0019,Tiles,,SINTERED/KITCHSTONE SERIES,,NANO WHITE - G,800x2400,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,54,MOTTO-800X24003000-0054,Tiles,,SINTERED/KITCHSTONE SERIES,,NANO WHITE - G,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,17,MOTTO-800X24003000-0017,Tiles,,SINTERED/KITCHSTONE SERIES,,ROYAL QUATZ - GLOSSY,800x2400,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,53,MOTTO-800X24003000-0053,Tiles,,SINTERED/KITCHSTONE SERIES,,ROYAL QUATZ - GLOSSY,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,18,MOTTO-800X24003000-0018,Tiles,,SINTERED/KITCHSTONE SERIES,,ROYAL QUATZ - MATT,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,57,MOTTO-800X24003000-0057,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BARLEY -GLOSSY,800x3000,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,58,MOTTO-800X24003000-0058,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BARLEY MATT,800x3000,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,31,MOTTO-800X24003000-0031,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BARLEY-G,800x2400,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,32,MOTTO-800X24003000-0032,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BIANCO - G,800x2400,,Box,15.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,60,MOTTO-800X24003000-0060,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BIANCO - MATT,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,59,MOTTO-800X24003000-0059,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA BIANCO -GLOSSY,800x3000,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,62,MOTTO-800X24003000-0062,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA NERO - MATT,800x3000,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,30,MOTTO-800X24003000-0030,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,56,MOTTO-800X24003000-0056,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA SERIES,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,33,MOTTO-800X24003000-0033,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA WHITE -G,800x2400,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
